CLIENTNUM,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1
713435058,"$1,972.00",1489,483.0,4715,66,0.755,0.69,0.65
719656533,"$2,675.00",0,2675.0,4149,79,0.0,0.7,0.717
719709558,"$6,223.00",2126,4097.0,4518,79,0.342,0.681,0.795
710311233,"$7,632.00",0,7632.0,4498,86,0.0,0.557,0.623
719216508,"$3,258.00",2517,741.0,4960,77,0.773,0.985,0.75
713105508,"$34,516.00",2040,32476.0,3754,53,0.059,0.764,1.038
710719683,"$3,054.00",845,2209.0,4460,88,0.277,0.731,0.692
817892208,"$1,438.30",0,1438.3,4006,72,0.0,1.126,0.946
714102183,"$7,970.00",2282,5688.0,1872,41,0.286,0.28,0.206
715410783,"$1,836.00",572,1264.0,2400,34,0.312,0.758,0.789
718202658,"$9,397.00",795,8602.0,5265,98,0.085,0.749,0.581
719445633,"$1,601.00",0,1601.0,4919,69,0.0,0.829,1.091
709820658,"$34,516.00",1170,33346.0,3785,64,0.034,0.678,0.6
718481283,"$1,822.00",1114,708.0,5210,73,0.611,0.539,0.553
789300408,"$1,614.00",700,914.0,4293,87,0.434,0.842,0.812
711970533,"$1,491.00",1349,142.0,4365,71,0.905,0.756,0.732
815088483,"$2,543.00",1156,1387.0,3864,64,0.455,0.641,0.684
717139608,"$3,462.00",1817,1645.0,4635,65,0.525,0.717,0.711
717626508,"$1,699.00",0,1699.0,5495,87,0.0,0.653,0.642
767668908,"$13,095.00",1836,11259.0,1552,32,0.14,0.432,0.185
712484733,"$8,823.00",2517,6306.0,4674,85,0.285,0.812,0.848
716216958,"$4,429.00",883,3546.0,4386,63,0.199,0.688,0.537
714246333,"$5,396.00",1803,3593.0,2107,39,0.334,0.493,0.393
718693683,"$2,418.00",2205,213.0,3918,74,0.912,0.84,0.51
716298633,"$2,086.00",1792,294.0,5774,84,0.859,0.859,0.909
755661933,"$1,899.00",671,1228.0,2434,45,0.353,0.736,0.406
712914783,"$7,564.00",0,7564.0,4743,82,0.0,0.61,0.822
711240108,"$13,116.00",1225,11891.0,4800,61,0.093,0.735,0.605
721396758,"$1,438.30",606,832.3,5062,80,0.421,0.692,0.818
715636533,"$3,716.00",0,3716.0,4833,73,0.0,0.886,0.521
711508608,"$3,069.00",1482,1587.0,4351,74,0.483,0.663,0.721
716669658,"$2,006.00",1608,398.0,2760,38,0.802,1.043,0.652
718212633,"$2,948.00",2232,716.0,3635,79,0.757,0.858,0.58
708357183,"$1,438.30",0,1438.3,3511,64,0.0,1.001,0.882
713629533,"$1,438.30",670,768.3,4321,83,0.466,0.909,0.804
771450708,"$4,669.00",1913,2756.0,4363,73,0.41,0.591,0.973
711311883,"$13,994.00",0,13994.0,3299,63,0.0,0.57,0.853
802673508,"$8,760.00",0,8760.0,2460,39,0.0,0.726,0.56
708113208,"$1,688.00",0,1688.0,4375,69,0.0,0.641,0.605
788786208,"$9,881.00",1794,8087.0,4725,85,0.182,0.582,0.735
720043533,"$4,534.00",917,3617.0,4211,66,0.202,0.84,0.61
801083133,"$3,545.00",1446,2099.0,3691,69,0.408,0.638,0.917
716246733,"$1,857.00",1528,329.0,4681,71,0.823,0.698,0.868
807157833,"$3,334.00",1272,2062.0,4284,73,0.382,1.12,0.587
721032633,"$2,496.00",1999,497.0,2590,50,0.801,0.724,0.667
828285858,"$1,438.30",765,673.3,4053,66,0.532,0.644,0.692
718890933,"$1,438.30",0,1438.3,2429,38,0.0,0.68,0.652
711148308,"$9,357.00",1285,8072.0,4173,77,0.137,0.694,0.711
712810233,"$2,423.00",1674,749.0,4258,80,0.691,0.644,0.538
714098883,"$1,936.00",1613,323.0,4773,80,0.833,0.841,0.818
779327733,"$1,783.00",1014,769.0,3861,81,0.569,0.956,0.558
716364408,"$1,438.30",0,1438.3,4155,62,0.0,0.622,0.632
710461083,"$1,438.30",0,1438.3,4333,84,0.0,0.622,0.826
709306983,"$10,580.00",1023,9557.0,4721,81,0.097,0.907,0.8
769035933,"$4,597.00",1316,3281.0,3507,68,0.286,0.646,0.511
813182658,"$1,656.00",929,727.0,4408,79,0.561,0.898,0.681
781110408,"$3,279.00",0,3279.0,5048,75,0.0,0.765,0.923
818007783,"$2,578.00",1590,988.0,4683,89,0.617,0.657,0.618
708862233,"$4,068.00",0,4068.0,5161,83,0.0,1.121,0.766
714006333,"$2,128.00",528,1600.0,2289,41,0.248,0.525,0.414
770596458,"$2,704.00",2262,442.0,2362,39,0.837,0.87,0.444
789392883,"$1,878.00",1247,631.0,4650,71,0.664,0.67,0.614
803805483,"$10,600.00",0,10600.0,4697,67,0.0,0.777,0.523
709534083,"$9,909.00",0,9909.0,1844,41,0.0,0.466,0.64
710579583,"$1,665.00",983,682.0,4420,86,0.59,0.889,0.72
708949908,"$1,656.00",0,1656.0,2073,44,0.0,0.626,0.833
711907083,"$14,111.00",1034,13077.0,2950,64,0.073,0.505,0.684
718696458,"$2,012.00",1230,782.0,3822,68,0.611,0.668,0.659
710611683,"$2,837.00",1807,1030.0,4279,83,0.637,0.609,0.627
721511883,"$1,709.00",0,1709.0,4981,79,0.0,0.685,0.975
779116158,"$5,714.00",868,4846.0,4331,85,0.152,0.636,0.7
720193533,"$5,071.00",1043,4028.0,3358,62,0.206,0.667,0.722
753094533,"$24,028.00",0,24028.0,3531,73,0.0,0.496,0.738
719545983,"$13,882.00",0,13882.0,4798,82,0.0,0.87,0.822
716494383,"$3,585.00",931,2654.0,4399,78,0.26,0.62,0.733
769892058,"$9,124.00",2126,6998.0,4564,65,0.233,0.449,0.548
709098108,"$2,705.00",0,2705.0,4749,80,0.0,0.736,0.778
715705683,"$1,936.00",1101,835.0,4578,70,0.569,0.984,0.892
715724808,"$8,051.00",2138,5913.0,4370,83,0.266,0.716,0.886
717123858,"$3,635.00",1617,2018.0,4045,62,0.445,0.828,1.067
716236683,"$2,532.00",1487,1045.0,4143,71,0.587,0.581,1.029
771224358,"$2,028.00",0,2028.0,4030,78,0.0,0.823,0.733
779310033,"$4,304.00",0,4304.0,1788,36,0.0,0.183,0.091
710595783,"$6,644.00",2082,4562.0,4659,76,0.313,0.915,0.854
711409833,"$1,830.00",650,1180.0,4838,71,0.355,0.724,0.972
721174008,"$7,607.00",2170,5437.0,4495,77,0.285,0.377,0.674
714192933,"$2,060.00",0,2060.0,1976,44,0.0,0.251,0.257
709632483,"$1,438.30",906,532.3,4457,84,0.63,0.541,0.714
718431258,"$3,126.00",1503,1623.0,3662,74,0.481,0.892,0.644
817029108,"$6,885.00",1611,5274.0,3804,67,0.234,0.955,0.861
796931508,"$1,871.00",0,1871.0,2593,48,0.0,0.73,0.548
769577358,"$2,787.00",1761,1026.0,4358,89,0.632,0.67,0.648
815589558,"$1,867.00",1478,389.0,4097,70,0.792,0.727,0.707
714287583,"$1,438.30",0,1438.3,1852,38,0.0,0.372,0.31
718975083,"$2,473.00",0,2473.0,2133,44,0.0,0.547,0.419
715315008,"$4,640.00",1555,3085.0,3870,70,0.335,0.78,0.707
779252283,"$2,712.00",2411,301.0,5201,82,0.889,0.844,0.907
714031083,"$8,869.00",0,8869.0,1935,40,0.0,0.413,0.429
772442883,"$3,853.00",696,3157.0,2443,38,0.181,0.882,0.583
714533058,"$1,438.30",721,717.3,4606,86,0.501,0.601,0.955
716570958,"$14,409.00",511,13898.0,2351,39,0.035,0.799,0.3
710116833,"$1,665.00",0,1665.0,2748,40,0.0,1.01,0.333
718586133,"$2,639.00",0,2639.0,4892,85,0.0,0.892,0.771
773322558,"$2,338.00",1566,772.0,3964,69,0.67,0.533,0.5
714554808,"$2,774.00",1362,1412.0,4802,91,0.491,0.866,0.685
717903108,"$4,283.00",488,3795.0,4689,65,0.114,0.865,0.477
815908908,"$6,263.00",2517,3746.0,2613,50,0.402,0.857,0.724
771464808,"$2,317.00",1301,1016.0,4161,71,0.562,0.925,1.219
708234558,"$2,239.00",1340,899.0,4540,73,0.598,0.658,0.587
715737258,"$2,225.00",0,2225.0,4917,84,0.0,1.06,0.75
710188308,"$1,519.00",1148,371.0,4927,73,0.756,0.767,0.738
708670608,"$5,495.00",2200,3295.0,5125,85,0.4,0.696,0.771
714839808,"$2,141.00",1176,965.0,4317,64,0.549,0.746,0.778
811140933,"$2,616.00",1786,830.0,5219,63,0.683,0.876,0.75
788937933,"$5,494.00",1356,4138.0,3566,81,0.247,0.463,0.884
721527858,"$2,003.00",1735,268.0,2343,42,0.866,0.855,0.355
718265658,"$2,092.00",1499,593.0,4130,80,0.717,0.811,1.162
714312708,"$6,606.00",2517,4089.0,4493,68,0.381,0.825,0.659
715821183,"$7,102.00",0,7102.0,4083,68,0.0,0.599,0.744
709487058,"$13,812.00",1132,12680.0,3723,56,0.082,0.699,0.867
712675158,"$7,075.00",1676,5399.0,4160,75,0.237,1.268,0.667
826473858,"$4,274.00",1680,2594.0,4820,60,0.393,0.78,0.765
817382958,"$2,317.00",0,2317.0,4894,89,0.0,0.57,0.854
712927383,"$1,438.30",642,796.3,1939,49,0.446,0.405,0.4
712894308,"$2,888.00",0,2888.0,4345,75,0.0,0.717,0.786
712349808,"$12,310.00",670,11640.0,4176,76,0.054,0.801,0.767
778780008,"$1,622.00",1249,373.0,4164,66,0.77,0.585,0.61
711430908,"$1,438.30",0,1438.3,2153,35,0.0,0.685,0.346
779670783,"$12,559.00",0,12559.0,4700,71,0.0,0.715,0.511
718757808,"$2,929.00",1287,1642.0,3875,67,0.439,0.497,0.595
779530908,"$1,438.30",0,1438.3,1897,58,0.0,0.5,0.706
716389833,"$2,319.00",1026,1293.0,4099,74,0.442,0.521,0.721
718469658,"$7,927.00",996,6931.0,4094,85,0.126,0.521,0.771
809849358,"$1,720.00",0,1720.0,2719,36,0.0,0.707,0.44
719772258,"$3,642.00",724,2918.0,4517,79,0.199,0.68,0.837
809363958,"$3,881.00",0,3881.0,4177,66,0.0,0.601,0.737
709165533,"$6,143.00",1151,4992.0,4330,72,0.187,0.866,0.895
809846283,"$1,438.30",0,1438.3,4154,78,0.0,0.72,0.814
708427908,"$2,035.00",1343,692.0,4643,86,0.66,0.835,0.686
721228308,"$3,899.00",0,3899.0,2182,40,0.0,0.718,0.429
713374533,"$1,981.00",1082,899.0,3913,90,0.546,0.584,0.731
708708858,"$2,422.00",502,1920.0,2548,46,0.207,0.997,0.484
721111233,"$11,964.00",800,11164.0,4853,85,0.067,0.954,0.848
708538608,"$3,862.00",0,3862.0,4058,81,0.0,0.578,0.723
718866633,"$33,142.00",0,33142.0,4347,63,0.0,0.846,0.575
719100633,"$34,516.00",1436,33080.0,3564,73,0.042,0.688,0.825
789328083,"$3,454.00",0,3454.0,2826,39,0.0,0.862,0.625
822905058,"$2,732.00",1746,986.0,4702,85,0.639,1.028,0.771
816549933,"$1,687.00",992,695.0,4342,82,0.588,0.721,0.783
716421633,"$3,523.00",0,3523.0,3174,44,0.0,0.973,0.222
712667958,"$5,773.00",2024,3749.0,3732,71,0.351,0.977,0.972
809559933,"$4,462.00",706,3756.0,2526,41,0.158,0.886,0.414
819979458,"$3,976.00",1789,2187.0,4419,75,0.45,0.931,0.829
708100533,"$2,679.00",2277,402.0,4943,85,0.85,0.736,0.735
778669608,"$1,564.00",0,1564.0,5172,78,0.0,1.114,0.733
802867683,"$1,536.00",728,808.0,4133,78,0.474,0.604,0.529
711893358,"$2,375.00",1196,1179.0,4087,66,0.504,0.641,0.833
785410158,"$2,719.00",0,2719.0,4172,65,0.0,0.794,0.97
718596858,"$3,369.00",2424,945.0,5220,78,0.72,0.825,0.592
708338958,"$3,173.00",1713,1460.0,3797,75,0.54,0.609,0.786
714688833,"$3,139.00",0,3139.0,4892,95,0.0,0.728,0.827
789662283,"$2,140.00",0,2140.0,2915,50,0.0,0.765,0.316
712805658,"$2,258.00",0,2258.0,4803,72,0.0,0.617,0.714
815598858,"$2,423.00",1779,644.0,4035,74,0.734,0.503,0.805
779412783,"$2,376.00",1969,407.0,4301,79,0.829,0.788,1.026
780036483,"$1,690.00",1459,231.0,3928,69,0.863,0.667,0.643
711527508,"$8,583.00",0,8583.0,1794,31,0.0,0.358,0.292
720768258,"$2,996.00",2147,849.0,4724,66,0.717,0.503,0.737
716023533,"$2,880.00",1996,884.0,4334,81,0.693,0.719,0.884
714075708,"$34,516.00",1426,33090.0,4814,71,0.041,0.621,0.69
787475433,"$6,966.00",905,6061.0,4855,69,0.13,0.755,0.5
787505133,"$11,316.00",1599,9717.0,2595,49,0.141,0.713,0.361
712241433,"$1,438.30",1003,435.3,4247,84,0.697,0.629,0.714
807990108,"$11,362.00",0,11362.0,3197,61,0.0,0.668,0.564
719018208,"$7,210.00",0,7210.0,2516,36,0.0,0.769,0.8
716641983,"$7,790.00",753,7037.0,4835,84,0.097,0.968,0.826
708989358,"$2,023.00",1587,436.0,4391,79,0.784,0.647,0.837
708807483,"$9,117.00",1259,7858.0,3837,75,0.138,0.88,0.705
715774833,"$1,801.00",940,861.0,3797,74,0.522,0.594,0.721
714733908,"$8,787.00",1087,7700.0,4537,75,0.124,0.974,1.273
721067658,"$27,436.00",642,26794.0,4051,81,0.023,0.705,0.761
788997408,"$2,195.00",1917,278.0,4205,65,0.873,0.535,0.625
719835033,"$13,734.00",568,13166.0,4283,67,0.041,0.719,0.861
771854808,"$2,731.00",1868,863.0,3915,66,0.684,0.533,0.65
717299958,"$2,453.00",1534,919.0,4185,66,0.625,0.785,0.784
720778458,"$7,451.00",1542,5909.0,4960,97,0.207,0.684,0.565
713019783,"$2,644.00",1794,850.0,4081,72,0.679,0.863,0.8
770968383,"$34,516.00",825,33691.0,2022,52,0.024,0.616,0.733
709747308,"$4,575.00",1344,3231.0,4726,64,0.294,0.46,0.561
801366783,"$4,860.00",1772,3088.0,4329,80,0.365,0.561,0.86
798786333,"$1,438.30",510,928.3,3399,66,0.355,0.711,0.784
771723408,"$1,690.00",0,1690.0,2645,60,0.0,0.69,0.622
715117008,"$1,438.30",0,1438.3,4596,82,0.0,0.677,0.745
713944833,"$24,512.00",766,23746.0,4561,78,0.031,0.509,0.368
713569158,"$1,654.00",1474,180.0,2086,47,0.891,0.586,0.621
713037333,"$21,430.00",0,21430.0,3561,57,0.0,0.511,0.676
718267233,"$34,516.00",1915,32601.0,3828,65,0.055,0.625,1.321
709736658,"$1,438.30",759,679.3,4446,86,0.528,0.858,0.72
710929233,"$2,800.00",1559,1241.0,4253,83,0.557,0.598,0.694
714290583,"$3,117.00",1400,1717.0,4391,85,0.449,0.913,0.809
717972408,"$2,558.00",2016,542.0,3792,78,0.788,0.806,0.5
718626033,"$10,061.00",0,10061.0,2802,52,0.0,0.787,0.529
720008133,"$3,416.00",727,2689.0,4121,83,0.213,0.58,0.729
710476908,"$9,371.00",1066,8305.0,4754,78,0.114,0.89,0.857
709888383,"$3,147.00",2453,694.0,4465,82,0.779,0.744,0.952
788864508,"$1,554.00",926,628.0,4997,79,0.596,0.785,0.927
714010383,"$3,502.00",0,3502.0,1895,42,0.0,0.531,0.4
719549508,"$2,712.00",1686,1026.0,4678,74,0.622,0.791,0.644
718670808,"$1,438.30",0,1438.3,4817,81,0.0,0.715,0.688
718211208,"$3,281.00",1682,1599.0,4109,69,0.513,0.577,0.5
712578933,"$1,438.30",0,1438.3,2500,44,0.0,0.763,0.517
709343433,"$2,469.00",1826,643.0,3837,74,0.74,0.666,0.721
767488908,"$3,497.00",0,3497.0,4345,72,0.0,0.696,0.756
719531133,"$2,505.00",0,2505.0,4384,80,0.0,0.8,0.86
719006508,"$2,763.00",1913,850.0,4136,69,0.692,0.598,0.568
721287183,"$2,081.00",0,2081.0,4863,87,0.0,1.004,0.706
711144183,"$2,815.00",1848,967.0,2618,29,0.656,0.563,0.45
709080783,"$1,737.00",0,1737.0,4723,78,0.0,0.953,0.625
710520408,"$9,078.00",1194,7884.0,4458,87,0.132,0.745,0.812
785262333,"$6,185.00",1960,4225.0,2225,45,0.317,0.669,0.875
716513358,"$2,069.00",1802,267.0,4402,91,0.871,0.651,0.75
719073483,"$9,234.00",0,9234.0,2586,44,0.0,0.629,0.257
715372083,"$2,684.00",0,2684.0,4796,85,0.0,0.66,0.635
780034083,"$2,151.00",0,2151.0,4604,86,0.0,0.763,0.72
794581533,"$2,749.00",1380,1369.0,3882,90,0.502,0.937,0.765
710013258,"$1,980.00",823,1157.0,4467,69,0.416,0.861,0.683
719084358,"$4,232.00",0,4232.0,2312,37,0.0,0.878,0.609
789173958,"$1,438.30",877,561.3,4283,76,0.61,0.743,0.617
789575583,"$6,931.00",1380,5551.0,4437,64,0.199,0.795,0.882
712434708,"$3,302.00",2517,785.0,2682,47,0.762,0.705,0.516
808675083,"$4,235.00",1675,2560.0,3862,76,0.396,1.079,0.949
710864358,"$6,501.00",0,6501.0,5074,81,0.0,0.651,0.688
712574583,"$6,376.00",1322,5054.0,5192,70,0.207,0.709,0.628
708412758,"$1,457.00",0,1457.0,2200,45,0.0,0.677,0.364
714389058,"$5,576.00",0,5576.0,4322,85,0.0,0.686,0.809
715767033,"$1,438.30",0,1438.3,4919,83,0.0,0.76,0.627
779281233,"$2,478.00",1748,730.0,4353,80,0.705,0.643,0.667
717147708,"$3,650.00",1270,2380.0,4250,81,0.348,0.792,0.929
715029333,"$2,111.00",0,2111.0,4459,72,0.0,0.831,0.756
806989008,"$12,917.00",1157,11760.0,4108,82,0.09,0.668,0.745
771037008,"$13,324.00",0,13324.0,4245,76,0.0,0.917,1.0
710587458,"$11,154.00",1612,9542.0,4339,77,0.145,0.633,1.026
710563458,"$9,535.00",660,8875.0,4210,81,0.069,0.944,0.723
720010608,"$10,226.00",0,10226.0,2243,44,0.0,0.614,0.571
710343783,"$2,140.00",0,2140.0,4610,65,0.0,0.602,1.321
772578858,"$2,904.00",2203,701.0,3848,66,0.759,0.796,0.692
708559533,"$1,770.00",584,1186.0,4442,83,0.33,0.706,0.844
711939558,"$1,534.00",0,1534.0,2596,39,0.0,0.642,0.393
772143333,"$2,170.00",1498,672.0,4569,79,0.69,0.64,0.881
711067383,"$10,001.00",0,10001.0,4167,74,0.0,0.676,0.644
817041408,"$4,169.00",1549,2620.0,4519,82,0.372,0.768,0.708
771942333,"$5,363.00",1309,4054.0,3855,63,0.244,0.574,0.703
755247108,"$3,206.00",0,3206.0,4731,82,0.0,0.631,0.822
715710708,"$18,085.00",747,17338.0,4583,76,0.041,0.681,0.52
713858733,"$2,566.00",2164,402.0,4344,73,0.843,0.578,0.659
717129333,"$1,438.30",0,1438.3,4434,73,0.0,0.744,0.78
716924958,"$6,812.00",1926,4886.0,2288,48,0.283,0.735,0.778
719614758,"$2,700.00",1977,723.0,4984,75,0.732,0.801,1.083
721537683,"$5,471.00",1342,4129.0,4002,67,0.245,0.577,0.763
771500358,"$4,332.00",1313,3019.0,4093,84,0.303,0.671,0.826
711531858,"$2,447.00",1267,1180.0,2132,37,0.518,0.449,0.37
715060158,"$1,783.00",1282,501.0,3853,76,0.719,0.504,0.617
779725833,"$11,761.00",1775,9986.0,4946,73,0.151,0.925,0.698
716592558,"$2,340.00",1101,1239.0,4501,68,0.471,0.766,0.7
771020133,"$2,859.00",1776,1083.0,4440,79,0.621,0.79,0.756
709153008,"$2,523.00",2481,42.0,4683,76,0.983,0.744,0.689
713394858,"$4,776.00",0,4776.0,4581,60,0.0,0.626,0.622
721175283,"$2,697.00",1410,1287.0,4489,58,0.523,0.925,0.706
715503558,"$3,542.00",2417,1125.0,4127,71,0.682,0.687,0.479
819943458,"$34,516.00",1000,33516.0,1777,37,0.029,0.694,0.542
717094758,"$8,823.00",0,8823.0,4453,84,0.0,0.812,0.787
772073508,"$1,764.00",0,1764.0,2740,47,0.0,0.824,0.343
721351983,"$3,492.00",2517,975.0,2510,47,0.721,0.6,0.621
714477408,"$2,977.00",1340,1637.0,2201,39,0.45,0.507,0.345
718471758,"$30,976.00",2051,28925.0,3193,69,0.066,0.684,0.725
711607833,"$2,810.00",2384,426.0,4875,97,0.848,0.859,0.764
719277033,"$8,997.00",708,8289.0,4558,62,0.079,0.586,0.676
813905508,"$2,002.00",1188,814.0,3735,73,0.593,0.63,0.659
719761458,"$4,998.00",1626,3372.0,4329,61,0.325,0.695,0.694
708222558,"$2,310.00",1513,797.0,4191,77,0.655,0.682,0.833
713937558,"$3,892.00",0,3892.0,4318,74,0.0,0.738,0.762
709603608,"$2,345.00",1643,702.0,4634,69,0.701,0.678,0.643
804661083,"$2,135.00",1506,629.0,4821,77,0.705,0.883,0.711
720977358,"$2,528.00",1689,839.0,4269,78,0.668,0.514,0.857
718420308,"$3,397.00",1658,1739.0,4208,75,0.488,0.724,0.786
714046608,"$19,719.00",1395,18324.0,3572,73,0.071,0.565,0.738
718048608,"$15,292.00",1325,13967.0,5120,74,0.087,1.008,0.805
718497033,"$31,733.00",0,31733.0,3723,53,0.0,0.735,0.767
711801933,"$1,438.30",0,1438.3,2092,42,0.0,0.641,0.68
716282208,"$1,638.00",0,1638.0,1702,36,0.0,0.163,0.125
789076083,"$2,775.00",1475,1300.0,4608,84,0.532,0.854,0.647
714045783,"$2,547.00",1965,582.0,2160,46,0.771,0.535,0.353
769720683,"$5,708.00",1884,3824.0,4914,60,0.33,0.791,0.765
721092783,"$19,838.00",1290,18548.0,3982,68,0.065,0.59,0.581
720243933,"$1,789.00",0,1789.0,2784,49,0.0,0.637,0.581
818502708,"$2,284.00",1674,610.0,4885,86,0.733,0.784,0.83
712942308,"$11,535.00",1527,10008.0,3730,67,0.132,0.664,0.718
714262533,"$3,524.00",1306,2218.0,4252,78,0.371,0.8,0.814
714708183,"$30,186.00",0,30186.0,4070,74,0.0,0.606,0.574
718285308,"$1,438.30",0,1438.3,3576,55,0.0,0.561,0.833
720595083,"$1,620.00",1278,342.0,4530,69,0.789,0.595,1.029
787501758,"$4,038.00",1237,2801.0,4188,68,0.306,0.61,0.545
714990633,"$2,078.00",1696,382.0,4382,82,0.816,0.562,0.783
714652383,"$1,571.00",0,1571.0,4580,74,0.0,0.89,1.056
788776008,"$4,726.00",1161,3565.0,4683,91,0.246,0.698,0.896
709176108,"$4,604.00",621,3983.0,4586,79,0.135,0.814,0.646
719354433,"$34,516.00",1629,32887.0,4042,78,0.047,0.815,0.592
709368483,"$1,438.30",0,1438.3,4323,77,0.0,0.913,0.571
717621333,"$2,680.00",1871,809.0,4592,78,0.698,0.955,0.902
716272158,"$4,312.00",2517,1795.0,2693,56,0.584,0.741,0.436
803355408,"$2,205.00",1659,546.0,4813,77,0.752,0.891,0.674
717073308,"$2,679.00",727,1952.0,4804,78,0.271,0.894,0.814
789105183,"$34,516.00",2488,32028.0,4401,87,0.072,0.552,0.776
721305408,"$3,378.00",0,3378.0,4761,81,0.0,0.58,0.884
715739733,"$1,793.00",1141,652.0,5293,88,0.636,0.715,0.76
779217333,"$2,228.00",1502,726.0,3922,75,0.674,0.719,1.027
712133508,"$2,577.00",1582,995.0,4734,75,0.614,0.697,0.596
714602658,"$1,462.00",0,1462.0,1998,36,0.0,0.393,0.161
712446783,"$4,038.00",1530,2508.0,2400,41,0.379,0.724,0.323
720049083,"$1,438.30",0,1438.3,2355,47,0.0,0.849,0.567
824172258,"$4,408.00",1510,2898.0,4495,77,0.343,0.73,0.833
717695058,"$4,163.00",0,4163.0,4763,76,0.0,0.743,0.854
719782458,"$7,201.00",1992,5209.0,3981,76,0.277,0.778,0.949
718141983,"$1,883.00",1295,588.0,5187,89,0.688,0.81,0.712
718853358,"$3,308.00",2517,791.0,5104,85,0.761,0.543,0.545
772539558,"$2,022.00",0,2022.0,4623,65,0.0,0.579,0.548
817094283,"$8,597.00",903,7694.0,5173,78,0.105,0.773,0.733
716932308,"$4,693.00",634,4059.0,4460,79,0.135,0.909,0.837
714738858,"$2,873.00",1714,1159.0,4620,81,0.597,0.796,0.884
772409733,"$3,400.00",2307,1093.0,4742,90,0.679,0.901,0.698
717534108,"$2,405.00",1410,995.0,4421,79,0.586,0.866,0.881
816378033,"$34,516.00",1104,33412.0,1989,47,0.032,0.591,0.741
790141308,"$8,241.00",0,8241.0,4436,79,0.0,0.723,0.756
710770383,"$1,438.30",582,856.3,4915,92,0.405,0.611,0.769
711351108,"$2,608.00",1804,804.0,4671,61,0.692,0.847,0.694
713744058,"$2,359.00",1509,850.0,5232,78,0.64,1.1,0.814
708998583,"$1,790.00",0,1790.0,4141,87,0.0,0.516,0.74
827451333,"$2,247.00",0,2247.0,2615,37,0.0,0.641,0.423
714228558,"$3,624.00",0,3624.0,4749,82,0.0,0.74,0.864
797668983,"$1,438.30",0,1438.3,4396,70,0.0,0.795,0.628
713023158,"$2,901.00",2143,758.0,4239,78,0.739,0.948,0.733
709982658,"$9,759.00",2038,7721.0,4226,77,0.209,0.622,0.638
715398858,"$2,525.00",1203,1322.0,4360,78,0.476,0.725,0.857
715615233,"$2,737.00",1812,925.0,4507,86,0.662,0.703,0.955
710650608,"$19,262.00",1480,17782.0,4812,85,0.077,0.649,0.771
803214108,"$2,252.00",1826,426.0,5055,68,0.811,0.716,1.0
717202083,"$7,077.00",0,7077.0,2619,41,0.0,0.838,0.519
719051733,"$2,706.00",889,1817.0,5047,64,0.329,0.73,0.882
789900633,"$3,263.00",1522,1741.0,4288,69,0.466,0.58,0.725
789122808,"$3,281.00",0,3281.0,2907,45,0.0,0.875,0.406
709902108,"$8,169.00",794,7375.0,4927,70,0.097,0.665,0.944
713666058,"$3,276.00",1915,1361.0,4264,76,0.585,0.672,0.617
711453783,"$1,966.00",1452,514.0,4666,74,0.739,0.621,0.682
778936008,"$5,869.00",0,5869.0,5103,83,0.0,0.852,0.844
708085458,"$1,438.30",0,1438.3,3940,82,0.0,0.827,0.952
749067633,"$3,682.00",0,3682.0,4015,77,0.0,0.797,0.51
716170308,"$13,439.00",2003,11436.0,4715,86,0.149,0.936,0.72
711507783,"$1,694.00",0,1694.0,1930,41,0.0,0.354,0.519
819752133,"$1,636.00",986,650.0,4695,73,0.603,0.833,0.872
711061908,"$1,449.00",749,700.0,4039,50,0.517,0.943,0.852
744231708,"$1,513.00",788,725.0,4166,71,0.521,0.677,0.868
716856408,"$1,438.30",0,1438.3,2392,44,0.0,0.777,0.375
711780108,"$4,120.00",1578,2542.0,4792,81,0.383,0.379,0.588
715178733,"$2,289.00",1611,678.0,4817,77,0.704,0.648,0.75
721418133,"$2,016.00",972,1044.0,4535,82,0.482,0.685,0.745
720124758,"$2,509.00",450,2059.0,2239,47,0.179,0.654,0.621
809068983,"$3,511.00",0,3511.0,5238,82,0.0,0.758,0.708
711052308,"$2,751.00",2432,319.0,4453,75,0.884,0.905,0.923
718967433,"$2,426.00",0,2426.0,4918,81,0.0,0.888,0.8
709827933,"$12,230.00",1196,11034.0,3659,76,0.098,0.62,0.52
787568433,"$7,328.00",936,6392.0,4518,79,0.128,0.689,0.795
720256158,"$2,264.00",0,2264.0,4279,75,0.0,0.67,0.531
715435758,"$3,046.00",1231,1815.0,4711,77,0.404,0.692,0.878
719505483,"$5,881.00",0,5881.0,4431,89,0.0,0.71,0.816
721247883,"$16,207.00",922,15285.0,3621,83,0.057,0.635,0.886
772220433,"$15,468.00",1187,14281.0,4484,81,0.077,0.93,0.841
789692283,"$5,950.00",0,5950.0,4655,66,0.0,0.44,0.784
815091333,"$3,119.00",2196,923.0,4705,77,0.704,0.81,1.2
778732158,"$1,507.00",0,1507.0,4037,83,0.0,0.648,0.729
715129233,"$2,902.00",1634,1268.0,4748,74,0.563,0.588,0.51
714083208,"$1,585.00",1304,281.0,4656,80,0.823,0.727,0.6
