CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Contacts_Count_12_mon
709051533,46.0,F,1,Graduate,Married,0
718940208,55.0,F,0,Graduate,Single,3
712361583,47.0,M,5,Graduate,Married,1
708390633,52.0,F,3,Graduate,Married,3
720281508,44.0, M ,2,Doctorate,Divorced,2
720885558,51.0,F,2,High School,Married   ,1
709781208,34.0,F,0,Unknown,Married,1
710086308,46.0,m,4,High School,Unknown,0
713282733,37.0,F,2,Graduate,Single,1
815812683,47.0,M,3,Unknown,Single,2
708204033,36.0,F,5,Unknown,Single,1
720040158,47.0,M,3,Uneducated,Single,2
755996583,57.0,F,2,Uneducated,Single,3
711359058,46.0,F,4,High School,Single,2
714064908,57.0,F,1,Graduate,Single,3
717074283,45.0,FEMALE,3,Graduate,Divorced,6
765847383,50.0,M,1,Graduate,Married,3
789531633,53.0,F,4,Graduate,Married   ,2
820593033,43.0,F,2,Graduate,Single,2
710078358,36.0,m,4,Post-Graduate,Married,1
715025208,56.0,F,2,College,Married,3
709596783,46.0,FEMALE,3,College,Married,2
715960308,53.0,F,1,Graduate,Divorced,3
716653758,55.0,M,0,Unknown,N/A,3
787268733,52.0,F,1,Graduate,Married,2
789923058,53.0,F,1,High School,Married   ,3
771079833,40.0,F,3,High School,Single,3
710507733,42.0,FEMALE,4,Graduate,Single,1
779269158,43.0,m,2,Graduate,Married,4
711627558,40.0,F,3,Uneducated,Single,2
710536983,49.0,F,0,Post-Graduate,Married,3
712237458,47.0,FEMALE,3,Unknown,Married,2
778289883,42.0,F,2,Graduate,Unknown,3
714154533,45.0,F,3,High School,Single,2
803657133,60.0,M,1,Graduate,Single,3
769053033,44.0,F,1,Graduate,Single,5
713613258,46.0,FEMALE,4,High School,Single,2
768544833,45.0,F,4,Uneducated,Single,3
720782658,42.0,M,4,Graduate,Married,3
768162108,49.0,M,3,College,N/A,3
710511858,58.0,m,0,Unknown,Married,3
714516033,53.0,M,3,High School,Married,0
788630958,44.0,M,2,Uneducated,Married   ,2
717646008,61.0,F,1,College,Married,2
712290258,49.0,F,1,Unknown,Married,3
716292033,37.0,F,4,High School,Single,3
780372408,43.0,F,5,High School,Single,2
720853158,38.0,FEMALE,3,High School,Married   ,3
823507833,44.0,m,4,High School,Single,2
711111633,60.0,M,1,High School,Single,2
709904508,59.0,FEMALE,0,Post-Graduate,Single,3
712022883,37.0,F,2,High School,N/A,2
712173108,48.0,F,1,Unknown,Unknown,3
714156633,60.0,F,0,Unknown,Single,2
714581358,48.0,F,3,Graduate,Single,4
713256033,39.0, M ,3,Uneducated,N/A,3
825831933,52.0,F,3,High School,Married,2
720274158,42.0,F,4,High School,Married,2
772394883,60.0,F,1,Uneducated,Single,3
794253108,52.0,M,4,Graduate,Single,2
720899883,44.0,F,1,High School,Married,2
714313608,36.0,F,4,Uneducated,Married   ,0
716602683,49.0,F,3,Graduate,Married,2
715928808,42.0, M ,2,High School,Married,2
771899433,48.0,M,3,Graduate,Married,4
714771708,36.0,F,0,College,Unknown,3
709711758,45.0,F,3,Uneducated,Divorced,2
721137558,40.0,m,4,Graduate,N/A,3
820268358,48.0,F,4,Post-Graduate,Unknown,3
709273383,54.0,F,0,Unknown,Married,2
822959133,32.0,F,3,Post-Graduate,Married,3
720491958,34.0,F,3,Uneducated,Single,3
713607108,46.0, M ,2,College,Divorced,2
709729533,47.0,M,3,Uneducated,Single,1
717890583,48.0,F,1,Graduate,Divorced,2
718384233,52.0,M,5,Doctorate,Single,2
713401758,45.0,m,2,Uneducated,Married   ,3
773257233,46.0, M ,4,Unknown,Single,3
713556033,36.0,F,1,Graduate,Married,3
719265108,42.0,F,3,High School,Married,2
778740708,39.0,F,3,Graduate,Married,2
710952933,43.0,F,1,Uneducated,Divorced,3
720991833,48.0,F,2,Doctorate,Married,4
779954658,56.0,M,4,High School,Single,3
714204108,45.0,F,5,Graduate,Single,0
805546308,65.0,F,0,High School,Married   ,2
716244933,54.0,m,3,High School,Married   ,3
712018233,42.0,FEMALE,3,Graduate,Single,3
802878408,53.0,F,1,Graduate,Married,2
719504433,63.0,M,0,Unknown,Single,3
794558658,49.0,F,4,Graduate,Married,3
711634008,42.0,m,3,Uneducated,Married,2
708260208,43.0,F,5,Uneducated,Single,2
713435058,49.0,F,5,High School,Divorced,3
719656533,,M,3,High School,Married,3
719709558,48.0,M,3,Graduate,Married   ,2
710311233,44.0,F,4,High School,Single,3
719216508,55.0,F,1,Unknown,Married   ,1
713105508,46.0,M,3,High School,Single,3
710719683,49.0,F,1,High School,Divorced,2
817892208,35.0,F,2,Doctorate,Single,1
714102183,50.0, M ,3,Uneducated,Single,3
715410783,55.0,F,1,Unknown,Single,3
718202658,47.0,M,3,Graduate,Unknown,3
719445633,60.0,F,0,Uneducated,Married   ,3
709820658,45.0,m,4,High School,Married,3
718481283,51.0,FEMALE,1,High School,Married,3
789300408,41.0,M,4,High School,Married,2
711970533,54.0,F,4,Unknown,Married,0
815088483,28.0,FEMALE,1,Graduate,Divorced,3
717139608,50.0,F,2,College,Divorced,3
717626508,44.0,F,3,Graduate,Married,1
767668908,46.0,F,3,Graduate,Married,3
712484733,47.0,M,5,Unknown,Single,3
716216958,48.0,M,1,Uneducated,Married,1
714246333,58.0,FEMALE,4,High School,Married   ,3
718693683,65.0,F,0,High School,Single,3
716298633,56.0,F,1,Graduate,Single,3
755661933,48.0,F,3,Graduate,Single,3
712914783,43.0,M,5,Graduate,Single,2
711240108,41.0,M,2,Graduate,Married,2
721396758,35.0,F,4,Doctorate,Married,3
715636533,48.0,F,3,High School,Married,2
711508608,50.0,F,1,Unknown,Married   ,3
716669658,51.0,F,1,High School,Single,3
718212633,45.0,F,4,High School,Married,1
708357183,47.0,m,3,Unknown,N/A,3
713629533,35.0,F,1,Uneducated,Married,3
771450708,58.0,F,3,Graduate,N/A,1
711311883,48.0,m,2,Graduate,Married,2
802673508,57.0,M,2,Graduate,Single,3
708113208,53.0,F,1,High School,Married,2
788786208,46.0,F,2,College,Married,3
720043533,39.0,M,4,Graduate,Single,0
801083133,57.0,F,4,Uneducated,Single,3
716246733,57.0,F,2,College,Single,2
807157833,56.0,F,4,Uneducated,Single,1
721032633,55.0,F,3,Unknown,Single,4
828285858,41.0,F,3,College,Married,2
718890933,45.0,m,4,Doctorate,Married,2
711148308,52.0,M,3,Graduate,Single,2
712810233,40.0,F,2,Graduate,Married,3
714098883,45.0,F,1,Graduate,Single,2
779327733,43.0,M,1,Graduate,Divorced,3
716364408,59.0,F,0,Unknown,Married,2
710461083,56.0,F,2,Graduate,Single,3
709306983,44.0,F,2,Post-Graduate,Married,2
769035933,54.0,F,2,Unknown,Single,2
813182658,49.0,F,4,High School,Married   ,3
781110408,39.0,F,0,High School,Single,2
818007783,49.0,F,3,College,Married,3
708862233,44.0,F,4,Graduate,Married,3
714006333,42.0,F,4,Graduate,Married,3
770596458,45.0,F,2,Doctorate,Married,4
789392883,38.0,F,3,Post-Graduate,Unknown,0
803805483,46.0, M ,3,College,Married,3
709534083,58.0,F,0,Uneducated,Divorced,6
710579583,57.0,F,1,Graduate,Married,3
708949908,50.0,M,1,Graduate,Divorced,2
711907083,53.0,M,1,High School,Unknown,4
718696458,52.0,F,1,Graduate,N/A,3
710611683,43.0,F,2,Post-Graduate,N/A,1
721511883,40.0,F,3,Graduate,Single,2
779116158,49.0,FEMALE,1,Unknown,Married,1
720193533,41.0,M,3,Unknown,Married,3
753094533,51.0,M,3,Uneducated,Married,3
719545983,31.0, M ,2,Post-Graduate,Unknown,3
716494383,49.0,F,3,Graduate,Unknown,2
769892058,40.0,M,3,Uneducated,Single,2
709098108,45.0,m,4,Graduate,Married,2
715705683,56.0,F,1,Graduate,Single,2
715724808,49.0,M,3,High School,Married,3
717123858,36.0,F,1,Graduate,Married,3
716236683,46.0,F,1,High School,Married,2
771224358,54.0,m,4,Unknown,Married,3
779310033,42.0,F,4,Doctorate,Married,3
710595783,46.0, M ,3,Graduate,Unknown,2
711409833,45.0,F,5,Uneducated,Married,3
721174008,37.0,M,2,Uneducated,Married,3
714192933,55.0,F,3,Graduate,Single,5
709632483,49.0,F,2,High School,Single,2
718431258,41.0,M,4,High School,Single,3
817029108,47.0,F,4,Post-Graduate,Single,3
796931508,42.0,M,4,High School,Unknown,4
769577358,31.0,F,0,Graduate,Single,3
815589558,50.0,M,2,Post-Graduate,Married   ,2
714287583,41.0,F,3,Unknown,N/A,3
718975083,47.0, M ,4,Graduate,Single,3
715315008,40.0,M,4,Post-Graduate,Single,2
779252283,47.0,F,4,High School,Married,0
714031083,46.0,F,3,Graduate,Married   ,1
772442883,51.0,F,4,Graduate,Married,5
714533058,53.0,F,3,College,Married,3
716570958,50.0,M,3,Post-Graduate,Divorced,3
710116833,59.0,F,1,High School,Single,3
718586133,43.0,F,3,Graduate,Married,3
773322558,59.0,F,2,High School,Married,1
714554808,51.0,F,1,Graduate,Married,0
717903108,57.0,F,1,College,Married   ,1
815908908,47.0,m,4,Uneducated,Single,3
771464808,35.0,F,2,Graduate,Single,3
708234558,55.0,F,2,College,Divorced,1
715737258,41.0,F,1,College,Married,3
710188308,51.0,F,3,Graduate,Single,3
708670608,48.0,F,5,Uneducated,Married,3
714839808,51.0,F,3,Graduate,Married   ,1
811140933,43.0,F,2,High School,Married,2
788937933,39.0,F,3,Graduate,Divorced,1
721527858,52.0,F,3,High School,Married,1
718265658,47.0,F,4,Uneducated,Single,2
714312708,44.0,M,0,High School,Single,2
715821183,42.0,F,4,College,Married,2
709487058,51.0,F,2,Unknown,N/A,3
712675158,56.0,M,1,Graduate,Single,2
826473858,44.0,M,1,College,Single,2
817382958,47.0,F,3,High School,Single,3
712927383,51.0,F,2,Uneducated,Single,3
712894308,47.0,M,4,High School,Married,3
712349808,44.0,F,4,College,Single,2
778780008,48.0,FEMALE,4,Unknown,Married,3
711430908,45.0,F,4,Graduate,Married,1
779670783,40.0,M,3,Unknown,Single,2
718757808,56.0,F,1,Uneducated,Unknown,3
779530908,48.0,F,3,Unknown,Married   ,4
716389833,50.0,F,1,Unknown,Single,2
718469658,37.0,F,2,Uneducated,Married,3
809849358,55.0,F,2,Graduate,Divorced,3
719772258,38.0,M,3,Unknown,Married   ,3
809363958,49.0, M ,3,High School,Married,2
709165533,47.0,m,3,Doctorate,Unknown,2
809846283,42.0, M ,1,Unknown,Married,0
708427908,52.0,FEMALE,4,College,Unknown,1
721228308,47.0, M ,2,High School,Married,3
713374533,52.0,F,1,Unknown,Single,2
708708858,50.0,m,1,Graduate,Single,4
721111233,52.0,M,2,Graduate,Married,3
708538608,50.0,m,4,College,Married,3
718866633,46.0,M,2,College,Married   ,2
719100633,40.0,M,2,High School,Single,2
789328083,42.0,F,4,High School,Married,3
822905058,29.0,F,2,Graduate,Married   ,2
816549933,50.0,M,4,High School,Divorced,2
716421633,43.0,F,3,Graduate,Married,4
712667958,40.0,M,4,Uneducated,Single,2
809559933,45.0,F,3,Graduate,Married,3
819979458,35.0,F,3,Doctorate,N/A,2
708100533,55.0,F,3,College,Single,3
778669608,49.0, M ,4,Unknown,Married,2
802867683,53.0,F,2,High School,Single,3
711893358,46.0, M ,5,High School,Married,1
785410158,50.0,F,3,High School,Married,3
718596858,53.0,F,4,Graduate,Divorced,1
708338958,58.0,F,1,Graduate,Single,1
714688833,47.0,F,2,High School,Married   ,2
789662283,50.0,F,3,High School,Married,4
712805658,56.0,F,3,Uneducated,Single,2
815598858,48.0,M,3,Graduate,Married,1
779412783,55.0,F,1,High School,Single,3
780036483,38.0,m,1,Graduate,Single,2
711527508,46.0,F,3,High School,Married   ,2
720768258,52.0,F,3,Graduate,Single,1
716023533,49.0,FEMALE,1,Post-Graduate,Single,2
714075708,48.0,M,4,Uneducated,Divorced,1
787475433,36.0,F,2,Doctorate,N/A,3
787505133,36.0,M,3,College,Married,3
712241433,38.0,F,0,High School,Single,1
807990108,44.0,m,1,Uneducated,Divorced,3
719018208,52.0,FEMALE,0,Doctorate,Married,3
716641983,55.0,F,4,College,N/A,3
708989358,37.0,F,2,Unknown,Married,1
708807483,51.0,F,3,Graduate,Married,3
715774833,41.0,F,2,Doctorate,Unknown,2
714733908,51.0,M,2,High School,Married,3
721067658,40.0,M,4,Graduate,Married   ,3
788997408,65.0,F,2,Doctorate,Single,2
719835033,46.0,m,4,College,Married,2
771854808,45.0,M,4,Graduate,Married,3
717299958,49.0,M,3,Graduate,Single,0
720778458,49.0, M ,3,Unknown,Married,3
713019783,41.0,F,3,High School,Married,3
770968383,41.0, M ,4,Graduate,Married,3
709747308,41.0, M ,5,Graduate,Married,3
801366783,51.0,F,1,College,Single,2
798786333,46.0,F,2,Graduate,Married,2
771723408,37.0,m,2,Unknown,Single,4
715117008,39.0,M,5,Uneducated,Married,3
713944833,46.0,M,5,Uneducated,Single,2
713569158,43.0,F,3,High School,Single,2
713037333,63.0,M,1,Graduate,Single,2
718267233,50.0,M,1,Graduate,Married,3
709736658,37.0,M,4,Uneducated,Married,2
710929233,33.0,F,2,Doctorate,Single,3
714290583,44.0,M,4,Post-Graduate,Married,2
717972408,44.0,M,2,Uneducated,Married   ,3
718626033,47.0,M,3,High School,Married,2
720008133,45.0,F,4,Graduate,Unknown,3
710476908,39.0,F,3,Graduate,Married,3
709888383,47.0,F,3,Graduate,Married,2
788864508,52.0,FEMALE,3,Unknown,Single,2
714010383,47.0,F,5,Uneducated,Single,5
719549508,49.0,F,4,Graduate,Single,2
718670808,59.0,F,0,College,Married,0
718211208,39.0, M ,3,High School,Married,2
712578933,35.0,F,5,High School,Married,6
709343433,39.0,m,2,Graduate,Single,3
767488908,41.0,M,4,Unknown,Married,3
719531133,46.0, M ,4,Unknown,Unknown,3
719006508,34.0,M,2,Graduate,Married,3
721287183,49.0,F,2,Uneducated,Married,3
711144183,55.0, M ,3,Graduate,Married,1
709080783,56.0,F,1,Graduate,N/A,3
710520408,52.0, M ,4,High School,Single,3
785262333,46.0,M,5,Uneducated,N/A,3
716513358,51.0,F,2,Graduate,Divorced,3
719073483,45.0,FEMALE,3,Uneducated,Married,3
715372083,37.0,F,1,Graduate,Single,3
780034083,48.0,F,3,High School,Married,2
794581533,52.0,M,2,College,Single,3
710013258,44.0,F,3,High School,Single,2
719084358,55.0,F,1,Graduate,Married,3
789173958,45.0,F,2,Graduate,Married,2
789575583,43.0,F,2,Uneducated,N/A,0
712434708,52.0,F,3,High School,Married,2
808675083,61.0,M,1,Graduate,N/A,2
710864358,51.0,F,2,Doctorate,Married,2
712574583,34.0,F,1,Graduate,Single,3
708412758,33.0,F,3,Graduate,Married   ,3
714389058,38.0,F,3,Unknown,Married   ,2
715767033,56.0,F,3,College,N/A,3
779281233,45.0,F,3,Graduate,Married   ,3
717147708,44.0,M,2,Uneducated,Divorced,2
715029333,52.0,m,2,Unknown,Divorced,3
806989008,30.0,F,0,High School,Married   ,2
713158083,56.0,M,2,High School,Single,4
771037008,46.0,M,1,Uneducated,N/A,2
710587458,34.0,M,2,High School,Unknown,2
710563458,43.0,F,1,Graduate,Divorced,3
720010608,37.0,M,2,Unknown,Single,4
710343783,37.0,F,5,Unknown,Married,2
772578858,49.0,F,1,Unknown,Married,2
708559533,40.0,M,1,Uneducated,Married,2
711939558,37.0,F,2,Unknown,Single,3
772143333,46.0,F,2,High School,Single,3
711067383,53.0,M,1,Unknown,Single,3
817041408,56.0,F,3,High School,Married,3
771942333,65.0,M,1,College,Single,2
755247108,50.0,F,2,Doctorate,Single,0
715710708,50.0,M,2,Unknown,Married,2
713858733,61.0,F,0,Post-Graduate,Married,2
717129333,35.0,F,2,Graduate,Married,2
716924958,65.0,FEMALE,2,Graduate,Single,3
719614758,45.0,m,4,Graduate,Single,2
721537683,50.0,F,3,Post-Graduate,Married,3
771500358,43.0,F,2,Uneducated,Divorced,1
711531858,48.0,F,4,Unknown,Married   ,3
715060158,41.0,F,4,Graduate,Single,2
779725833,42.0,M,2,Graduate,Single,2
716592558,52.0,F,1,High School,Single,3
771020133,45.0,F,5,Uneducated,N/A,0
709153008,37.0,M,3,High School,Married,3
713394858,48.0,M,2,Post-Graduate,Married,2
721175283,59.0,F,1,Graduate,Married,1
715503558,57.0,F,3,High School,Married,3
819943458,57.0,FEMALE,3,Graduate,Single,3
717094758,40.0,F,4,Post-Graduate,Married,1
772073508,52.0,F,1,College,Single,6
721351983,43.0,F,4,Uneducated,Married,3
714477408,36.0,F,3,High School,Married,3
718471758,49.0,FEMALE,4,Doctorate,Single,2
711607833,43.0,FEMALE,5,High School,Married,1
708621408,39.0,F,1,Unknown,Single,1
719277033,44.0,M,3,High School,Married   ,1
813905508,57.0,F,3,Uneducated,Single,3
719761458,55.0,FEMALE,4,Post-Graduate,Single,1
708222558,37.0,F,2,Post-Graduate,Married,3
713937558,54.0,FEMALE,2,High School,Married,3
709603608,34.0,M,3,Uneducated,Married,1
804661083,50.0,M,0,Graduate,Single,2
720977358,50.0,F,2,Unknown,Married   ,2
718420308,50.0,F,2,High School,Married,3
714046608,49.0,M,0,Doctorate,Married,3
718048608,41.0,F,3,Graduate,Married,0
718497033,52.0,M,1,High School,Married,3
711801933,54.0,F,4,High School,Single,4
716282208,54.0,F,2,Post-Graduate,Married,3
789076083,50.0,FEMALE,3,High School,Single,2
714045783,37.0,F,2,Graduate,Married,6
769720683,50.0,F,1,Graduate,Married,2
721092783,46.0,m,3,Graduate,Married,1
720243933,47.0,M,2,Uneducated,Married,6
818502708,51.0,F,1,Uneducated,N/A,2
712942308,42.0,M,3,Doctorate,Single,3
714262533,28.0,F,0,Unknown,Married,2
714708183,58.0,M,2,High School,Single,3
718285308,44.0, M ,1,Unknown,Single,1
720595083,40.0,F,3,Unknown,Married,3
787501758,51.0,F,3,High School,Single,1
714990633,56.0,M,4,Graduate,Single,2
714652383,51.0,F,4,Graduate,Married,2
788776008,43.0,M,3,College,Married,1
709176108,56.0,F,4,Post-Graduate,Unknown,3
719354433,48.0,M,1,College,Single,3
709368483,56.0,M,2,Graduate,Married,1
717621333,48.0,F,3,Unknown,Divorced,1
716272158,41.0,F,3,College,Married,4
803355408,50.0,M,2,Unknown,Married,1
717073308,44.0,F,3,College,Married,2
789105183,54.0,M,3,Post-Graduate,Single,2
721305408,48.0,F,2,Graduate,N/A,1
715739733,34.0,M,1,High School,Single,2
779217333,59.0,F,0,Graduate,Divorced,3
712133508,41.0,F,3,College,Single,2
714602658,39.0, M ,1,Graduate,Married,3
712446783,50.0,F,4,Graduate,Married,4
720049083,35.0,F,1,Unknown,Divorced,3
824172258,34.0,F,2,Unknown,Divorced,2
717695058,46.0,F,5,High School,Married,3
719782458,49.0, M ,1,Graduate,N/A,3
718141983,49.0,M,0,High School,Single,1
718853358,42.0,F,3,Graduate,Single,2
772539558,65.0,F,0,College,Single,0
817094283,43.0,F,5,Graduate,Married,3
716932308,38.0,F,2,College,Married,3
714738858,52.0,FEMALE,1,Graduate,N/A,3
772409733,39.0,F,3,High School,Divorced,3
717534108,48.0, M ,3,High School,Divorced,3
816378033,46.0,m,4,Uneducated,Married   ,2
790141308,44.0,M,2,College,Married,1
710770383,53.0,F,2,Graduate,Married,1
711351108,44.0,F,3,High School,Unknown,2
713744058,41.0,F,3,High School,Married,3
708998583,47.0,m,4,Post-Graduate,N/A,2
827451333,54.0,F,2,Uneducated,Married,3
714228558,40.0,M,3,High School,Single,3
797668983,42.0, M ,4,Graduate,Married,1
713023158,39.0, M ,2,College,Married,2
709982658,41.0,F,2,College,N/A,3
715398858,57.0,F,3,Post-Graduate,Married,2
715615233,60.0,F,1,High School,Married   ,3
710650608,51.0,M,2,Graduate,Married   ,2
803214108,33.0,F,0,High School,Single,1
717202083,46.0,M,2,Unknown,Married   ,3
719051733,63.0,M,0,College,Married   ,1
789900633,49.0, M ,2,High School,Married,2
789122808,41.0,F,4,College,Married,3
709902108,51.0,M,2,High School,Married,2
713666058,46.0,F,5,College,Divorced,3
711453783,41.0,F,3,Unknown,Single,3
778936008,46.0,F,4,High School,Married,3
708085458,34.0,F,2,Uneducated,Single,2
749067633,45.0,F,2,Unknown,Married,3
716170308,27.0,FEMALE,0,Graduate,Divorced,0
711507783,54.0,F,2,Doctorate,Single,3
819752133,41.0,M,2,High School,Divorced,2
711061908,48.0,F,1,Graduate,Married,3
744231708,,F,2,Graduate,Married,3
716856408,39.0,F,4,Graduate,Single,4
711780108,46.0,F,4,Doctorate,Divorced,2
715178733,47.0,F,2,Unknown,Married   ,1
721418133,45.0,F,3,Graduate,Single,3
720124758,49.0,M,3,Uneducated,Married,3
809068983,40.0,F,2,Graduate,Married,3
711052308,45.0,M,3,Post-Graduate,Divorced,3
718967433,34.0,F,2,High School,Divorced,3
709827933,44.0,M,2,Graduate,Married,2
787568433,42.0,M,3,Graduate,Single,3
720256158,47.0,FEMALE,2,High School,Married,3
715435758,42.0,M,2,Graduate,Single,3
719505483,51.0,F,0,Uneducated,N/A,2
721247883,52.0,M,2,College,N/A,3
772220433,44.0,M,3,College,Unknown,2
789692283,47.0,F,5,College,N/A,2
815091333,48.0,F,3,Unknown,Married   ,2
778732158,50.0,F,3,Uneducated,Unknown,3
715129233,51.0,m,4,High School,Single,3
714083208,47.0,F,3,College,Married,2
716559108,47.0,F,1,High School,Single,3
715102308,50.0,F,2,Unknown,Married,2
768814983,39.0,F,2,Unknown,Married   ,3
788744058,48.0,F,2,High School,Married,2
782802033,45.0,F,4,Unknown,Married,2
708499608,49.0,M,5,Post-Graduate,Single,2
794947683,35.0, M ,4,Graduate,Single,0
716442333,34.0,F,3,Graduate,Married   ,2
772189308,59.0,F,1,College,Single,0
721529583,52.0,M,3,High School,Single,3
713578608,58.0,M,0,Doctorate,Single,3
718976283,51.0,F,2,Unknown,Single,2
711505308,59.0, M ,1,Graduate,N/A,3
711131958,50.0,F,3,Doctorate,Single,3
714687858,49.0,F,1,Graduate,Married   ,3
780289308,61.0,F,0,High School,Married,4
708504783,47.0,FEMALE,3,Uneducated,Unknown,3
778857108,52.0,F,3,Post-Graduate,N/A,0
756598833,38.0,M,1,Uneducated,Married,3
718748133,34.0,F,3,Graduate,Single,0
714503433,57.0,F,2,Doctorate,Married,3
710869008,47.0,F,3,Graduate,Single,2
779643858,55.0,F,1,Graduate,Married,2
715250583,55.0,M,2,Unknown,Single,3
714396558,57.0,F,3,High School,Married,3
